customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
C4382;Female;1;No;No;49;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90,85;4515.85;1
C6541;Female;0;No;No;34;Yes;No;DSL;Yes;Yes;No;No;No;Yes;One year;No;Electronic check;64,35;2053.05;0
C2857;Male;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;50,15;50.15;0
C1862;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,95;45.95;1
C2660;Female;0;No;No;61;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);86,45;5175.3;0
C3385;Female;0;Yes;Yes;4;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;73,75;325.45;1
C6464;Male;0;Yes;No;59;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;One year;Yes;Mailed check;69,1;4096.9;0
C4648;Male;0;Yes;Yes;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,25;155.35;0
C3332;Male;0;Yes;Yes;0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,85; ;0
C5759;Male;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,3;475.1;0
C5931;Female;0;No;No;72;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Two year;Yes;Bank transfer (automatic);84,7;6185.15;0
C4898;Male;0;Yes;Yes;15;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);30,2;469.65;0
C2097;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,3;19.3;1
C2004;Female;0;No;No;57;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;95,25;5464.65;1
C547;Male;0;Yes;Yes;39;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;86,3;3266;1
C1450;Female;1;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,5;106.8;0
C4867;Female;0;No;No;16;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);63,05;1067.05;0
C2611;Female;0;No;Yes;39;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);30,1;1131.3;1
C1901;Male;0;Yes;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,9;76.65;0
C5545;Male;0;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;106,75;6252.9;1
C2758;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;One year;No;Bank transfer (automatic);84,45;5848.6;0
C1886;Male;0;Yes;Yes;24;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);70,3;1706.45;0
C6808;Male;0;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20,4;107.6;0
C2098;Male;0;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,05;811.65;0
C6122;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,5;159.35;0
C6322;Female;0;Yes;No;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,65;655.85;1
C837;Male;0;Yes;Yes;62;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);71,4;4487.3;0
C3472;Female;0;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,1;741;0
C5599;Female;0;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,15;998.1;0
C2172;Female;0;No;No;2;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;60,85;111.4;0
C6049;Male;1;Yes;No;29;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,45;2653.65;1
C5994;Male;0;No;No;2;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;74,95;151.75;0
C399;Male;1;No;No;33;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;54,6;1803.7;0
C2011;Male;0;No;No;5;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75,9;357.75;1
C6765;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,2;69.2;1
C1284;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;105,5;7544;0
C6200;Male;1;No;No;43;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;89,55;3856.75;1
C5375;Female;0;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,75;799.65;1
C4257;Female;0;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);26;2006.95;0
C1837;Male;0;No;No;24;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;96;2122.45;1
C1020;Female;0;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,5;470.2;0
C1327;Female;0;Yes;Yes;43;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;One year;Yes;Bank transfer (automatic);51,25;2151.6;0
C4349;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,1;19.1;1
C476;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;80,25;1861.5;1
C2811;Female;1;Yes;Yes;65;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);103,9;6767.1;0
C5279;Female;0;Yes;Yes;56;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;109,6;5953;0
C1652;Male;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,1;79.1;1
C6534;Male;1;Yes;No;28;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;105,8;2998;0
C6678;Female;0;No;No;13;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;29,15;357.15;0
C2529;Female;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);80,1;679.3;1
C1207;Female;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,15;194.2;0
C5639;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,95;19.95;1
C5410;Female;1;No;No;26;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;89,15;2277.65;1
C7033;Male;1;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,75;75.75;1
C868;Female;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,5;104.3;0
C2975;Male;0;No;No;28;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);94,5;2659.4;1
C542;Female;0;No;No;11;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;58,95;601.6;0
C1133;Female;1;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);104,05;1133.65;1
C6825;Female;1;No;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80,45;5224.35;1
C3391;Male;0;Yes;No;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,95;1126.75;0
C5056;Female;1;Yes;No;53;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25,1;1275.6;0
C2963;Female;0;Yes;Yes;3;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;31;95.05;1
C4156;Female;1;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);117,35;8436.25;0
C3260;Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70,55;433.95;0
C4563;Female;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);114,6;8100.25;0
C6955;Male;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,8;309.4;0
C2584;Female;1;No;No;57;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);69,85;4003;0
C2814;Male;0;No;No;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;24,55;1657.4;0
C5457;Female;0;No;No;13;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;31,05;347.25;1
C6100;Female;0;Yes;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,7;1810.55;0
C3587;Male;0;No;No;5;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;40;223.45;1
C4597;Male;0;No;No;18;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;One year;Yes;Credit card (automatic);89,6;1633;0
C5991;Male;0;No;Yes;36;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,7;3512.5;0
C2631;Male;0;Yes;No;63;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Two year;Yes;Credit card (automatic);84,65;5377.8;0
C6008;Male;0;No;Yes;39;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);54,85;2191.7;0
C4476;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,55;61.05;0
C1081;Male;0;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,05;614.45;0
C4284;Male;1;Yes;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,2;280.35;0
C2086;Female;1;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93,2;2931;1
C2453;Male;1;No;No;15;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74,2;1133.9;1
C2024;Female;1;Yes;No;5;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;81;371.65;1
C5403;Female;0;Yes;Yes;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,35;191.1;0
C227;Female;0;Yes;Yes;31;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;81,15;2545.75;0
C1014;Female;0;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;49,5;49.5;0
C1930;Male;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;81,05;81.05;0
C4953;Male;0;No;No;2;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;100,2;198.5;0
C1405;Female;0;No;No;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);23,3;797.1;0
C2180;Female;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;19,55;99.6;0
C698;Male;0;Yes;Yes;3;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;50,15;168.15;1
C1125;Male;0;No;No;12;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49,05;593.05;0
C3896;Male;0;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,15;1402.25;0
C1779;Male;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24,75;1859.1;0
C4481;Female;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69,4;69.4;1
C2635;Male;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;84,8;84.8;1
C3490;Female;0;Yes;No;26;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);90,1;2312.55;0
C1038;Female;0;No;No;13;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;49,15;649.4;0
C2257;Female;0;No;Yes;15;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Credit card (automatic);65,6;1010;0
C6714;Male;1;No;No;68;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;95,9;6503.2;0
C6963;Female;1;Yes;No;27;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,25;2754.45;1
C314;Female;1;Yes;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,35;341.6;0
C2650;Female;0;Yes;No;64;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25;1584.8;0
C2282;Female;0;No;No;16;Yes;Yes;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);65,2;1043.35;1
C5038;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;79,65;152.7;1
C2548;Female;0;No;No;52;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Mailed check;39,1;1982.1;0
C2160;Female;0;No;No;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,05;369.1;0
C3138;Female;0;Yes;Yes;41;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);109,1;4454.25;0
C5851;Male;1;No;No;20;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);71,3;1389.2;1
C3968;Female;0;Yes;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,3;593.2;0
C1429;Male;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;50,45;50.45;1
C4986;Female;0;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);83,3;6042.7;0
C2521;Female;0;Yes;Yes;34;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;84,75;2839.45;0
C6917;Male;0;No;Yes;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,55;819.95;0
C5196;Male;0;No;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);75,1;5336.35;0
C449;Male;0;Yes;Yes;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,75;759.55;0
C5912;Male;0;Yes;No;7;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;34,2;256.6;0
C1285;Male;0;Yes;Yes;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,85;1188.25;0
C3728;Female;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,6;291.9;1
C362;Female;0;No;No;41;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);98,8;3959.15;0
C5672;Female;0;Yes;No;61;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,3;1554.9;0
C5610;Male;0;Yes;No;29;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,15;2265.25;1
C2461;Female;0;Yes;Yes;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,55;883.35;0
C23;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,15;20.15;1
C2067;Male;0;Yes;Yes;64;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;24,8;1514.85;0
C1654;Male;0;Yes;No;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,75;1185.95;0
C703;Male;0;No;No;29;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,9;2516.2;0
C5091;Male;1;Yes;No;7;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);94,7;673.1;1
C2744;Male;0;Yes;No;67;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;111,05;7321.05;0
C1377;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;70;347.4;1
C5722;Female;0;No;No;27;Yes;No;DSL;Yes;Yes;No;No;No;No;Two year;No;Bank transfer (automatic);52,85;1498.65;0
C2469;Male;0;Yes;No;4;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;48,55;201;1
C3755;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;20.05;0
C2326;Female;0;Yes;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;19,95;82.9;0
C461;Male;0;No;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,65;100.9;0
C4184;Male;0;No;Yes;1;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;33,6;33.6;0
C4083;Male;0;Yes;No;49;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;84,35;4059.35;1
C1487;Female;0;No;No;2;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);55,05;102.75;1
C3679;Male;0;Yes;Yes;16;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;84,9;1398.25;0
C283;Female;0;No;Yes;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;25,4;25.4;0
C4309;Male;0;No;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,75;1729.35;0
C3538;Male;0;Yes;Yes;25;Yes;No;DSL;No;Yes;Yes;No;No;No;One year;No;Mailed check;53,65;1355.45;0
C4935;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;110,75;7751.7;0
C2582;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);20;198.7;0
C1369;Male;0;No;No;54;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;One year;No;Electronic check;84,4;4484.05;0
C6347;Male;1;Yes;Yes;1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);49,25;49.25;1
C4717;Female;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);66,9;4370.25;0
C598;Male;0;No;No;4;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Mailed check;65,55;237.2;0
C4352;Female;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,35;150.6;0
C5718;Male;1;Yes;No;69;No;No phone service;DSL;Yes;Yes;No;No;Yes;Yes;Two year;No;Credit card (automatic);56,55;3952.65;0
C6992;Female;0;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);95,65;778.1;1
C6632;Male;0;Yes;No;25;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);55,55;1405.3;0
C5258;Male;1;No;No;37;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,1;3744.05;1
C3469;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,7;19.7;0
C4488;Male;0;Yes;Yes;4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);24,1;73.1;0
C2991;Male;0;No;No;10;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;33,9;298.45;1
